seed,state_idx,split,ood_type,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode,history_obs,history_act
0,370,train,none,1,"[-3.1332123279571533, -2.7119688987731934]","[-2.6885643005371094, -2.2673208713531494]","[-2.643916130065918, -2.222672700881958]","[-0.44464802742004395, -0.44464802742004395]","[0.044648170471191406, 0.044648170471191406]",1,0,"[[-2.6901841163635254, -2.6008124351501465], [-2.548752546310425, -2.497483968734741], [-2.470996618270874, -2.444275379180908], [-2.7617878913879395, -2.7322700023651123], [-2.682603120803833, -2.464341402053833], [-2.50288724899292, -2.1750316619873047], [-2.432112693786621, -2.0350639820098877], [-2.8136706352233887, -2.4372711181640625]]","[0.0, 0.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0]"
0,370,train,none,3,"[-3.5902278423309326, -3.414191961288452]","[-2.369405746459961, -2.1933698654174805]","[-2.207603693008423, -2.0315680503845215]","[-1.2208220958709717, -1.2208220958709717]","[0.16180205345153809, 0.16180181503295898]",1,0,"[[-2.6901841163635254, -2.6008124351501465], [-2.548752546310425, -2.497483968734741], [-2.470996618270874, -2.444275379180908], [-2.7617878913879395, -2.7322700023651123], [-2.682603120803833, -2.464341402053833], [-2.50288724899292, -2.1750316619873047], [-2.432112693786621, -2.0350639820098877], [-2.8136706352233887, -2.4372711181640625]]","[0.0, 0.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0]"
0,370,train,none,5,"[-3.1387786865234375, -3.160122871398926]","[-2.0455870628356934, -2.0669310092926025]","[-2.8066723346710205, -2.8280162811279297]","[-1.0931916236877441, -1.0931918621063232]","[-0.7610852718353271, -0.7610852718353271]",0,0,"[[-2.6901841163635254, -2.6008124351501465], [-2.548752546310425, -2.497483968734741], [-2.470996618270874, -2.444275379180908], [-2.7617878913879395, -2.7322700023651123], [-2.682603120803833, -2.464341402053833], [-2.50288724899292, -2.1750316619873047], [-2.432112693786621, -2.0350639820098877], [-2.8136706352233887, -2.4372711181640625]]","[0.0, 0.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0]"
0,313,train,none,1,"[-2.906081199645996, -3.130621910095215]","[-2.4676077365875244, -2.692148447036743]","[-2.4291341304779053, -2.653674840927124]","[-0.4384734630584717, -0.4384734630584717]","[0.03847360610961914, 0.03847360610961914]",1,0,"[[-3.2968785762786865, -3.496006727218628], [-3.1456570625305176, -3.3766331672668457], [-2.938518524169922, -3.1936373710632324], [-3.1949427127838135, -3.5111050605773926], [-2.982113838195801, -3.3528330326080322], [-2.8160080909729004, -3.1878340244293213], [-2.7298636436462402, -3.0654122829437256], [-2.581084728240967, -2.884458065032959]]","[0.0, 1.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0]"
0,313,train,none,3,"[-3.376952648162842, -3.7837369441986084]","[-2.169992685317993, -2.5767767429351807]","[-2.0276825428009033, -2.43446683883667]","[-1.2069599628448486, -1.2069602012634277]","[0.14231014251708984, 0.14230990409851074]",1,0,"[[-3.2968785762786865, -3.496006727218628], [-3.1456570625305176, -3.3766331672668457], [-2.938518524169922, -3.1936373710632324], [-3.1949427127838135, -3.5111050605773926], [-2.982113838195801, -3.3528330326080322], [-2.8160080909729004, -3.1878340244293213], [-2.7298636436462402, -3.0654122829437256], [-2.581084728240967, -2.884458065032959]]","[0.0, 1.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0]"
0,313,train,none,5,"[-2.953040838241577, -3.500380039215088]","[-1.865616798400879, -2.4129557609558105]","[-2.6291275024414062, -3.176466703414917]","[-1.0874240398406982, -1.0874242782592773]","[-0.7635107040405273, -0.7635109424591064]",0,0,"[[-3.2968785762786865, -3.496006727218628], [-3.1456570625305176, -3.3766331672668457], [-2.938518524169922, -3.1936373710632324], [-3.1949427127838135, -3.5111050605773926], [-2.982113838195801, -3.3528330326080322], [-2.8160080909729004, -3.1878340244293213], [-2.7298636436462402, -3.0654122829437256], [-2.581084728240967, -2.884458065032959]]","[0.0, 1.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0]"
0,1924,train,none,1,"[-2.7304370403289795, -2.700543165206909]","[-2.270296573638916, -2.2404026985168457]","[-2.210155963897705, -2.180262327194214]","[-0.4601404666900635, -0.4601404666900635]","[0.06014060974121094, 0.060140371322631836]",1,0,"[[-2.3474009037017822, -2.4981329441070557], [-2.2793445587158203, -2.359844207763672], [-2.147336721420288, -2.167938470840454], [-2.5436220169067383, -2.5463945865631104], [-2.8210127353668213, -2.872385263442993], [-2.659292697906494, -2.726109266281128], [-2.533052682876587, -2.5511131286621094], [-2.3733887672424316, -2.4089362621307373]]","[-1.0, 1.0, 1.0, -1.0, -1.0, 0.0, 0.0, 1.0]"
0,1924,train,none,3,"[-3.2469756603240967, -3.424132823944092]","[-1.9919192790985107, -2.1690762042999268]","[-1.7801496982574463, -1.957306981086731]","[-1.255056381225586, -1.255056619644165]","[0.21176958084106445, 0.2117692232131958]",1,0,"[[-2.3474009037017822, -2.4981329441070557], [-2.2793445587158203, -2.359844207763672], [-2.147336721420288, -2.167938470840454], [-2.5436220169067383, -2.5463945865631104], [-2.8210127353668213, -2.872385263442993], [-2.659292697906494, -2.726109266281128], [-2.533052682876587, -2.5511131286621094], [-2.3733887672424316, -2.4089362621307373]]","[-1.0, 1.0, 1.0, -1.0, -1.0, 0.0, 0.0, 1.0]"
0,1924,train,none,5,"[-2.8149044513702393, -3.15500545501709]","[-1.70490562915802, -2.045006036758423]","[-2.4556870460510254, -2.795787811279297]","[-1.1099988222122192, -1.109999418258667]","[-0.7507814168930054, -0.750781774520874]",0,0,"[[-2.3474009037017822, -2.4981329441070557], [-2.2793445587158203, -2.359844207763672], [-2.147336721420288, -2.167938470840454], [-2.5436220169067383, -2.5463945865631104], [-2.8210127353668213, -2.872385263442993], [-2.659292697906494, -2.726109266281128], [-2.533052682876587, -2.5511131286621094], [-2.3733887672424316, -2.4089362621307373]]","[-1.0, 1.0, 1.0, -1.0, -1.0, 0.0, 0.0, 1.0]"
0,2638,train,none,1,"[-1.5748087167739868, -1.291419506072998]","[-1.697002649307251, -1.4136133193969727]","[-2.2191965579986572, -1.935807228088379]","[0.12219393253326416, 0.12219381332397461]","[-0.5221939086914062, -0.5221939086914062]",-1,1,"[[-1.3749749660491943, -1.2751539945602417], [-1.2842053174972534, -1.1743823289871216], [-1.2919750213623047, -1.13850736618042], [-1.1132683753967285, -0.7965661883354187], [-0.8168864846229553, -0.5532299876213074], [-1.537205696105957, -1.209766149520874], [-1.3108553886413574, -0.9451924562454224], [-1.7699215412139893, -1.5386316776275635]]","[-1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
0,2638,train,none,3,"[-1.0520762205123901, -1.0004537105560303]","[-1.474521517753601, -1.422898769378662]","[-2.8588056564331055, -2.807183027267456]","[0.42244529724121094, 0.42244505882263184]","[-1.3842841386795044, -1.384284257888794]",-1,1,"[[-1.3749749660491943, -1.2751539945602417], [-1.2842053174972534, -1.1743823289871216], [-1.2919750213623047, -1.13850736618042], [-1.1132683753967285, -0.7965661883354187], [-0.8168864846229553, -0.5532299876213074], [-1.537205696105957, -1.209766149520874], [-1.3108553886413574, -0.9451924562454224], [-1.7699215412139893, -1.5386316776275635]]","[-1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
0,2638,train,none,5,"[-1.95889413356781, -2.0925211906433105]","[-1.237954020500183, -1.371580958366394]","[-2.4147558212280273, -2.548382520675659]","[-0.720940113067627, -0.7209402322769165]","[-1.1768018007278442, -1.1768015623092651]",0,1,"[[-1.3749749660491943, -1.2751539945602417], [-1.2842053174972534, -1.1743823289871216], [-1.2919750213623047, -1.13850736618042], [-1.1132683753967285, -0.7965661883354187], [-0.8168864846229553, -0.5532299876213074], [-1.537205696105957, -1.209766149520874], [-1.3108553886413574, -0.9451924562454224], [-1.7699215412139893, -1.5386316776275635]]","[-1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
0,1441,train,none,1,"[-1.967852234840393, -1.8777832984924316]","[-1.4245367050170898, -1.3344677686691284]","[-1.2812211513519287, -1.1911520957946777]","[-0.5433155298233032, -0.5433155298233032]","[0.14331555366516113, 0.14331567287445068]",1,0,"[[-1.5166172981262207, -1.6325603723526], [-1.5468111038208008, -1.59801185131073], [-1.4630794525146484, -1.5579533576965332], [-1.4256548881530762, -1.5403259992599487], [-1.8301703929901123, -1.9289898872375488], [-1.7201948165893555, -1.7695493698120117], [-1.6048479080200195, -1.6430195569992065], [-1.483115315437317, -1.4553204774856567]]","[0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 1.0]"
0,1441,train,none,3,"[-2.6538968086242676, -2.7767460346221924]","[-1.2286208868026733, -1.3514699935913086]","[-0.7287620902061462, -0.8516111969947815]","[-1.4252759218215942, -1.4252760410308838]","[0.4998587965965271, 0.4998587965965271]",1,0,"[[-1.5166172981262207, -1.6325603723526], [-1.5468111038208008, -1.59801185131073], [-1.4630794525146484, -1.5579533576965332], [-1.4256548881530762, -1.5403259992599487], [-1.8301703929901123, -1.9289898872375488], [-1.7201948165893555, -1.7695493698120117], [-1.6048479080200195, -1.6430195569992065], [-1.483115315437317, -1.4553204774856567]]","[0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 1.0]"
0,1441,train,none,5,"[-2.2164690494537354, -2.507556915283203]","[-1.0160287618637085, -1.3071163892745972]","[-1.7284960746765137, -2.0195837020874023]","[-1.2004402875900269, -1.200440526008606]","[-0.7124673128128052, -0.7124673128128052]",0,0,"[[-1.5166172981262207, -1.6325603723526], [-1.5468111038208008, -1.59801185131073], [-1.4630794525146484, -1.5579533576965332], [-1.4256548881530762, -1.5403259992599487], [-1.8301703929901123, -1.9289898872375488], [-1.7201948165893555, -1.7695493698120117], [-1.6048479080200195, -1.6430195569992065], [-1.483115315437317, -1.4553204774856567]]","[0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 1.0]"
0,2508,train,none,1,"[-2.9421660900115967, -2.947953701019287]","[-2.4986209869384766, -2.504408836364746]","[-2.455075979232788, -2.4608638286590576]","[-0.4435451030731201, -0.443544864654541]","[0.04354500770568848, 0.04354500770568848]",1,0,"[[-2.964876890182495, -2.771152973175049], [-2.761507272720337, -2.5991170406341553], [-3.1086132526397705, -2.986274480819702], [-2.9379799365997314, -2.7609338760375977], [-2.6418895721435547, -2.5462913513183594], [-2.4541122913360596, -2.4153687953948975], [-2.8007125854492188, -2.7347114086151123], [-2.6137304306030273, -2.6868374347686768]]","[0.0, 1.0, -1.0, 1.0, 1.0, 0.0, -1.0, 0.0]"
0,2508,train,none,3,"[-3.41627836227417, -3.6256377696990967]","[-2.1979820728302, -2.407341718673706]","[-2.039586305618286, -2.24894642829895]","[-1.2182962894439697, -1.2182960510253906]","[0.15839576721191406, 0.15839529037475586]",1,0,"[[-2.964876890182495, -2.771152973175049], [-2.761507272720337, -2.5991170406341553], [-3.1086132526397705, -2.986274480819702], [-2.9379799365997314, -2.7609338760375977], [-2.6418895721435547, -2.5462913513183594], [-2.4541122913360596, -2.4153687953948975], [-2.8007125854492188, -2.7347114086151123], [-2.6137304306030273, -2.6868374347686768]]","[0.0, 1.0, -1.0, 1.0, 1.0, 0.0, -1.0, 0.0]"
0,2508,train,none,5,"[-2.9834089279174805, -3.352571964263916]","[-1.8908771276474, -2.260040760040283]","[-2.651642084121704, -3.020806074142456]","[-1.0925318002700806, -1.0925312042236328]","[-0.7607649564743042, -0.7607653141021729]",0,0,"[[-2.964876890182495, -2.771152973175049], [-2.761507272720337, -2.5991170406341553], [-3.1086132526397705, -2.986274480819702], [-2.9379799365997314, -2.7609338760375977], [-2.6418895721435547, -2.5462913513183594], [-2.4541122913360596, -2.4153687953948975], [-2.8007125854492188, -2.7347114086151123], [-2.6137304306030273, -2.6868374347686768]]","[0.0, 1.0, -1.0, 1.0, 1.0, 0.0, -1.0, 0.0]"
0,605,train,none,1,"[-1.732162594795227, -1.636691689491272]","[-1.1502326726913452, -1.0547616481781006]","[-0.9683026671409607, -0.8728317022323608]","[-0.5819299221038818, -0.5819300413131714]","[0.18193000555038452, 0.18192994594573975]",1,0,"[[-2.4256157875061035, -2.4702870845794678], [-2.265273332595825, -2.294862985610962], [-2.08474063873291, -2.1137728691101074], [-1.8955678939819336, -1.8788081407546997], [-1.7501133680343628, -1.7469878196716309], [-1.4123409986495972, -1.5152783393859863], [-1.390809178352356, -1.4261152744293213], [-1.1943742036819458, -1.1608930826187134]]","[-1.0, -1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
0,605,train,none,3,"[-2.477910280227661, -2.595884084701538]","[-0.981061577796936, -1.0990352630615234]","[-0.3304678201675415, -0.44844159483909607]","[-1.496848702430725, -1.4968488216400146]","[0.6505937576293945, 0.650593638420105]",1,0,"[[-2.4256157875061035, -2.4702870845794678], [-2.265273332595825, -2.294862985610962], [-2.08474063873291, -2.1137728691101074], [-1.8955678939819336, -1.8788081407546997], [-1.7501133680343628, -1.7469878196716309], [-1.4123409986495972, -1.5152783393859863], [-1.390809178352356, -1.4261152744293213], [-1.1943742036819458, -1.1608930826187134]]","[-1.0, -1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
0,605,train,none,5,"[-2.035611152648926, -2.322299003601074]","[-0.7926064729690552, -1.0792940855026245]","[-1.5010701417922974, -1.7877578735351562]","[-1.2430046796798706, -1.2430049180984497]","[-0.7084636688232422, -0.7084637880325317]",0,0,"[[-2.4256157875061035, -2.4702870845794678], [-2.265273332595825, -2.294862985610962], [-2.08474063873291, -2.1137728691101074], [-1.8955678939819336, -1.8788081407546997], [-1.7501133680343628, -1.7469878196716309], [-1.4123409986495972, -1.5152783393859863], [-1.390809178352356, -1.4261152744293213], [-1.1943742036819458, -1.1608930826187134]]","[-1.0, -1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
0,1878,train,none,1,"[-2.3712594509124756, -2.3592629432678223]","[-2.4204301834106445, -2.4084339141845703]","[-2.869601011276245, -2.857604742050171]","[0.049170732498168945, 0.04917097091674805]","[-0.4491708278656006, -0.4491708278656006]",-1,1,"[[-3.5222089290618896, -3.608696460723877], [-3.3715717792510986, -3.4463748931884766], [-3.2192564010620117, -3.3074302673339844], [-2.993354558944702, -3.196758270263672], [-2.867060661315918, -3.0151591300964355], [-2.8015267848968506, -2.935075283050537], [-2.641547441482544, -2.7466320991516113], [-2.5314242839813232, -2.585811138153076]]","[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 0.0]"
0,1878,train,none,3,"[-1.9510432481765747, -2.144352674484253]","[-2.1274149417877197, -2.3207244873046875]","[-3.358279228210449, -3.551589012145996]","[0.17637169361114502, 0.17637181282043457]","[-1.2308642864227295, -1.2308645248413086]",-1,1,"[[-3.5222089290618896, -3.608696460723877], [-3.3715717792510986, -3.4463748931884766], [-3.2192564010620117, -3.3074302673339844], [-2.993354558944702, -3.196758270263672], [-2.867060661315918, -3.0151591300964355], [-2.8015267848968506, -2.935075283050537], [-2.641547441482544, -2.7466320991516113], [-2.5314242839813232, -2.585811138153076]]","[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 0.0]"
0,1878,train,none,5,"[-2.5845320224761963, -2.9392099380493164]","[-1.8271902799606323, -2.1818687915802]","[-2.9256062507629395, -3.280284881591797]","[-0.757341742515564, -0.7573411464691162]","[-1.0984159708023071, -1.0984160900115967]",0,1,"[[-3.5222089290618896, -3.608696460723877], [-3.3715717792510986, -3.4463748931884766], [-3.2192564010620117, -3.3074302673339844], [-2.993354558944702, -3.196758270263672], [-2.867060661315918, -3.0151591300964355], [-2.8015267848968506, -2.935075283050537], [-2.641547441482544, -2.7466320991516113], [-2.5314242839813232, -2.585811138153076]]","[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 0.0]"
0,953,train,none,1,"[-3.3139734268188477, -3.0397586822509766]","[-3.3208816051483154, -3.0466668605804443]","[-3.7277896404266357, -3.4535748958587646]","[0.0069081783294677734, 0.0069081783294677734]","[-0.4069080352783203, -0.4069080352783203]",-1,1,"[[-2.2256319522857666, -1.9910273551940918], [-2.5939159393310547, -2.329602003097534], [-2.842162609100342, -2.6002626419067383], [-3.1145381927490234, -2.8732922077178955], [-2.9936039447784424, -2.7990167140960693], [-2.8499386310577393, -2.658684253692627], [-3.200705051422119, -3.0103182792663574], [-3.4792678356170654, -3.2576353549957275]]","[1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
0,953,train,none,3,"[-2.8962769508361816, -2.8529343605041504]","[-2.9400720596313477, -2.8967297077178955]","[-4.073737621307373, -4.030395030975342]","[0.043795108795166016, 0.04379534721374512]","[-1.1336655616760254, -1.1336653232574463]",-1,1,"[[-2.2256319522857666, -1.9910273551940918], [-2.5939159393310547, -2.329602003097534], [-2.842162609100342, -2.6002626419067383], [-3.1145381927490234, -2.8732922077178955], [-2.9936039447784424, -2.7990167140960693], [-2.8499386310577393, -2.658684253692627], [-3.200705051422119, -3.0103182792663574], [-3.4792678356170654, -3.2576353549957275]]","[1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
0,953,train,none,5,"[-3.345126152038574, -3.4862258434295654]","[-2.5606133937835693, -2.7017133235931396]","[-3.615488290786743, -3.7565879821777344]","[-0.7845127582550049, -0.7845125198364258]","[-1.0548748970031738, -1.0548746585845947]",0,1,"[[-2.2256319522857666, -1.9910273551940918], [-2.5939159393310547, -2.329602003097534], [-2.842162609100342, -2.6002626419067383], [-3.1145381927490234, -2.8732922077178955], [-2.9936039447784424, -2.7990167140960693], [-2.8499386310577393, -2.658684253692627], [-3.200705051422119, -3.0103182792663574], [-3.4792678356170654, -3.2576353549957275]]","[1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
0,986,train,none,1,"[-3.3663835525512695, -3.1780266761779785]","[-2.9429566860198975, -2.7545998096466064]","[-2.919529676437378, -2.731172800064087]","[-0.42342686653137207, -0.42342686653137207]","[0.02342700958251953, 0.02342700958251953]",1,0,"[[-2.624962329864502, -2.6855955123901367], [-2.978057384490967, -3.0379977226257324], [-2.8623557090759277, -2.8683412075042725], [-2.6720032691955566, -2.759399175643921], [-2.5409352779388428, -2.6136295795440674], [-2.8922386169433594, -2.911424398422241], [-2.7581441402435303, -2.7163970470428467], [-3.0814521312713623, -2.9501962661743164]]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0]"
0,986,train,none,3,"[-3.77139949798584, -3.8055434226989746]","[-2.5989949703216553, -2.633139133453369]","[-2.5040392875671387, -2.5381836891174316]","[-1.1724045276641846, -1.1724042892456055]","[0.0949556827545166, 0.0949554443359375]",1,0,"[[-2.624962329864502, -2.6855955123901367], [-2.978057384490967, -3.0379977226257324], [-2.8623557090759277, -2.8683412075042725], [-2.6720032691955566, -2.759399175643921], [-2.5409352779388428, -2.6136295795440674], [-2.8922386169433594, -2.911424398422241], [-2.7581441402435303, -2.7163970470428467], [-3.0814521312713623, -2.9501962661743164]]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0]"
